No;Nama Aset;ID Functloc;Techidentno;Jenis Aset;Merk;Serial ID;Phasa;Status Asset;Fungsi;Tipe Aset;Daya;Tegangan;Tahun Buat;Tahun Operasi;Status Usia;Unit Induk;Unit Pelaksana;Ultg;Gardu Induk;Bay;Penempatan;AHI;Jumlah Parameter Pemicu;Parameter Pemicu;Jumlah Sub Sistem Pemicu;Kualitas Data
34743;54312508808800000056 - Over Current Relay - GEC ALSTHOM - 627901 H - RSTN;TRS-3411-088.088-B0007;="54312508808800000056";Over Current Relay;GEC ALSTHOM;="627901 H";RSTN;PLN_OPERASI;OCR + GFR;MCGG82;-;150 kV;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;(SPARE TRAFO#2);PANEL PROTEKSI;-;0;-;0;0%
34744;83341208808800004281 - Compartment - MERLIN GERIN - NO DATA - RST;TRS-3411-088.088-B0007;="83341208808800004281";Compartment;MERLIN GERIN;="NO DATA";RST;PLN_OPERASI;-;DTH7;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;(SPARE TRAFO#2);CB kompartemen 1;-;0;-;0;0.0%
34745;15312508808800000028 - Disconnecting Switch - MERLIN GERIN - M. 6090 - RST;TRS-3411-088.088-B0007;="15312508808800000028";Disconnecting Switch;MERLIN GERIN;="M. 6090";RST;SPARE;-;ST TH7;-;150 kV;1996;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;(SPARE TRAFO#2);ES PMT;-;0;-;0;0%
34746;83341208808800004278 - Compartment - NO DATA - NO DATA - NO;TRS-3411-088.088-B0007;="83341208808800004278";Compartment;NO DATA;="NO DATA";NO;PLN_OPERASI;-;NO DATA;-;-;2000;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;(SPARE TRAFO#2);NO DATA;-;0;-;0;0.0%
34747;14312508808800000005 - Circuit Breaker - MERLIN GERIN - 3271 - RST;TRS-3411-088.088-B0007;="14312508808800000005";Circuit Breaker;MERLIN GERIN;="3271";RST;PLN_BELUM_OPERASI;-;DTH7;-;150 kV;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;(SPARE TRAFO#2);Pmt Spare Trafo;-;0;-;0;0%
34748;55312508808800000051 - Breaker Failure Relay - GEC ALSTHOM - 627875 H - RST;TRS-3411-088.088-B0007;="55312508808800000051";Breaker Failure Relay;GEC ALSTHOM;="627875 H";RST;PLN_OPERASI;CBF;MCTI 40F;-;150 kV;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;(SPARE TRAFO#2);PANEL PROTEKSI;-;0;-;0;0%
34749;83341208808800004280 - Compartment - MERLIN GERIN - NO DATA - RST;TRS-3411-088.088-B0007;="83341208808800004280";Compartment;MERLIN GERIN;="NO DATA";RST;PLN_OPERASI;-;ST TH7;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;(SPARE TRAFO#2);dialihkan ke trafo 1 mengganti kompartemen yang breakdown;-;0;-;0;0.0%
34750;13312508808800000012 - Current Transformer - MAGRINI GALILEO - 9601338/R - R;TRS-3411-088.088-B0006;="13312508808800000012";Current Transformer;MAGRINI GALILEO;="9601338/R";R;PLN_OPERASI;U;TH.72.5-24;-;150 kV;1996;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;TRF#1 150/20kV;2 - Good;0;-;0;30.42%
34751;83341208808800004312 - Compartment - MERLIN GERIN - NO DATA - RST;TRS-3411-088.088-B0006;="83341208808800004312";Compartment;MERLIN GERIN;="NO DATA";RST;PLN_OPERASI;-;DTH7;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;CB Kompartemen 2;1 - Very Good;0;-;0;33.96%
34752;83341208808800004308 - Compartment - NO DATA - 9601333 - NO;TRS-3411-088.088-B0006;="83341208808800004308";Compartment;NO DATA;="9601333";NO;PLN_OPERASI;-;NO DATA;-;-;2000;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;NO DATA;-;0;-;0;33.33%
34753;13341108808800000018 - Current Transformer - MAGRINI GALILEO - 9601338/T - T;TRS-3411-088.088-B0006;="13341108808800000018";Current Transformer;MAGRINI GALILEO;="9601338/T";T;PLN_OPERASI;U;TH.72.5-24;-;150 kV;1996;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;TRF#1 150/20kV;2 - Good;0;-;0;30.42%
34754;54312508808800000050 - Over Current Relay - GEC ALSTHOM - 627900 H - RSTN;TRS-3411-088.088-B0006;="54312508808800000050";Over Current Relay;GEC ALSTHOM;="627900 H";RSTN;PLN_TIDAK_OPERASI;OCR + GFR;MCGG82;-;150 kV;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;PANEL PROTEKSI;-;0;-;0;0%
34755;CK312508808800000049 - Restricted Earth Fault Relay - GEC ALSTHOM - 627923 H - N;TRS-3411-088.088-B0006;="CK312508808800000049";Restricted Earth Fault Relay;GEC ALSTHOM;="627923 H";N;PLN_OPERASI;REF HV;MCAG 14C;-;150 kV;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;PANEL PROTEKSI;1 - Very Good;0;-;0;76.67%
34756;15312508808800000022 - Disconnecting Switch - MERLIN GERIN - M 6085 - RST;TRS-3411-088.088-B0006;="15312508808800000022";Disconnecting Switch;MERLIN GERIN;="M 6085";RST;PLN_OPERASI;-;ST TH7;-;150 kV;1996;1999;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;ES PMT;1 - Very Good;0;-;0;14.29%
34757;83341208808800004309 - Compartment - MERLIN GERIN - S 5226 - RST;TRS-3411-088.088-B0006;="83341208808800004309";Compartment;MERLIN GERIN;="S 5226";RST;PLN_OPERASI;-;ST TH7;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;DS Bus A kompartemen 3;1 - Very Good;0;-;0;33.96%
34758;13341108808800000017 - Current Transformer - MAGRINI GALILEO - 9601338/S - S;TRS-3411-088.088-B0006;="13341108808800000017";Current Transformer;MAGRINI GALILEO;="9601338/S";S;PLN_OPERASI;U;TH.72.5-24;-;150 kV;1996;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;TRF#1 150/20kV;2 - Good;0;-;0;30.42%
34759;57312508808800000047 - Differential Relay - GEC ALSTHOM - 627914 H - S;TRS-3411-088.088-B0006;="57312508808800000047";Differential Relay;GEC ALSTHOM;="627914 H";S;PLN_OPERASI;87T;MBCH 12D;-;150 kV;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;PANEL PROTEKSI;1 - Very Good;0;-;0;76.67%
34760;11312508808800000002 - Power Transformer - PAUWELS - 96P0048 - RST;TRS-3411-088.088-B0006;="11312508808800000002";Power Transformer;PAUWELS;="96P0048";RST;PLN_OPERASI;-;ORF.60/275;-;150 kV;1997;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;TRF#1 150/20kV;4 - Poor;1;Pengujian DGA Minyak Maintank (282.4, 4 - Poor);1;41.22%
34761;13341108808800000015 - Current Transformer - MAGRINI GALILEO - 9601333/S - S;TRS-3411-088.088-B0006;="13341108808800000015";Current Transformer;MAGRINI GALILEO;="9601333/S";S;PLN_OPERASI;U;TH.72.5-24;-;150 kV;1996;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;TRF#1 150/20kV;2 - Good;0;-;0;30.42%
34762;57312508808800000046 - Differential Relay - GEC ALSTHOM - 627910 H - R;TRS-3411-088.088-B0006;="57312508808800000046";Differential Relay;GEC ALSTHOM;="627910 H";R;PLN_OPERASI;87T;MBCH 12D;-;150 kV;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;PANEL PROTEKSI;1 - Very Good;0;-;0;76.67%
34763;54341108808800000051 - Over Current Relay - SCHNEIDER - 39663142/06/18 - RST;TRS-3411-088.088-B0006;="54341108808800000051";Over Current Relay;SCHNEIDER;="39663142/06/18";RST;PLN_OPERASI;OCR + GFR HV;P123;-;150 kV;2019;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;TRF#1 150/22kV;1 - Very Good;0;-;0;76.67%
34764;94341108808800000001 - Automatic Voltage Regulator Relay - GEC ALSTHOM - 727422F - RST;TRS-3411-088.088-B0006;="94341108808800000001";Automatic Voltage Regulator Relay;GEC ALSTHOM;="727422F";RST;PLN_TIDAK_OPERASI;AVR;MVGC;-;150 kV;2002;-;-22;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;Panel Proteksi;-;0;-;0;0%
34765;55312508808800000045 - Breaker Failure Relay - GEC ALSTHOM - 627878 H - RST;TRS-3411-088.088-B0006;="55312508808800000045";Breaker Failure Relay;GEC ALSTHOM;="627878 H";RST;PLN_OPERASI;CBF;MCTI 40F;-;150 kV;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;PANEL PROTEKSI;-;0;-;0;0%
34766;57312508808800000048 - Differential Relay - GEC ALSTHOM - 627912 H - T;TRS-3411-088.088-B0006;="57312508808800000048";Differential Relay;GEC ALSTHOM;="627912 H";T;PLN_OPERASI;87T;MBCH 12D;-;150 kV;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;PANEL PROTEKSI;1 - Very Good;0;-;0;76.67%
34767;83341208808800004310 - Compartment - MERLIN GERIN - S 5222 - RST;TRS-3411-088.088-B0006;="83341208808800004310";Compartment;MERLIN GERIN;="S 5222";RST;PLN_OPERASI;-;ST TH7;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;DS BUS B kompartemen 4;1 - Very Good;0;-;0;33.96%
34768;94341108808800000002 - Automatic Voltage Regulator Relay - ABB - 1VHR91848497 - RST;TRS-3411-088.088-B0006;="94341108808800000002";Automatic Voltage Regulator Relay;ABB;="1VHR91848497";RST;PLN_OPERASI;AVR;REU 615;-;150 kV;2024;2025;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;Panel Proteksi;1 - Very Good;0;-;0;76.67%
34769;15312508808800000024 - Disconnecting Switch - MERLIN GERIN - S 5221 - RST;TRS-3411-088.088-B0006;="15312508808800000024";Disconnecting Switch;MERLIN GERIN;="S 5221";RST;PLN_OPERASI;-;SI TH7;-;150 kV;1996;1999;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;BUS A;1 - Very Good;0;-;0;14.29%
34770;13312508808800000011 - Current Transformer - MAGRINI GALILEO - 9601333/R - R;TRS-3411-088.088-B0006;="13312508808800000011";Current Transformer;MAGRINI GALILEO;="9601333/R";R;PLN_OPERASI;U;TH.72.5-24;-;150 kV;1996;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;TRF#1 150/20kV;2 - Good;0;-;0;30.42%
34771;15312508808800000025 - Disconnecting Switch - MERLIN GERIN - S 5222 - RST;TRS-3411-088.088-B0006;="15312508808800000025";Disconnecting Switch;MERLIN GERIN;="S 5222";RST;PLN_OPERASI;-;SI TH7;-;150 kV;1996;1999;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;BUS B;1 - Very Good;0;-;0;14.29%
34772;83341208808800004314 - Compartment - MERLIN GERIN - M.6085 - RST;TRS-3411-088.088-B0006;="83341208808800004314";Compartment;MERLIN GERIN;="M.6085";RST;PLN_OPERASI;-;ST TH7;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;ES PMT kompartemen 5;1 - Very Good;0;-;0;33.96%
34773;15312508808800000023 - Disconnecting Switch - MERLIN GERIN - M 6089 - RST;TRS-3411-088.088-B0006;="15312508808800000023";Disconnecting Switch;MERLIN GERIN;="M 6089";RST;PLN_OPERASI;-;ST TH7;-;150 kV;1996;1999;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;ES BUS;1 - Very Good;0;-;0;14.29%
34774;83341208808800004313 - Compartment - NO DATA - 9601337 - NO;TRS-3411-088.088-B0006;="83341208808800004313";Compartment;NO DATA;="9601337";NO;PLN_OPERASI;-;NO DATA;-;-;2000;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;NO DATA;-;0;-;0;33.33%
34775;13312508808800000010 - Current Transformer - RS ISOLSEC - 96/251413/1 - N;TRS-3411-088.088-B0006;="13312508808800000010";Current Transformer;RS ISOLSEC;="96/251413/1";N;PLN_OPERASI;U;TH.72.5-24;-;150 kV;1996;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;TRF#1 150/20kV;2 - Good;0;-;0;30.42%
34776;83341208808800004311 - Compartment - MERLIN GERIN - NO DATA - RST;TRS-3411-088.088-B0006;="83341208808800004311";Compartment;MERLIN GERIN;="NO DATA";RST;PLN_OPERASI;-;ST TH7;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;ES BUS kompartemen 2;1 - Very Good;0;-;0;33.96%
34777;13341108808800000016 - Current Transformer - MAGRINI GALILEO - 9601333/T - T;TRS-3411-088.088-B0006;="13341108808800000016";Current Transformer;MAGRINI GALILEO;="9601333/T";T;PLN_OPERASI;U;TH.72.5-24;-;150 kV;1996;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;TRF#1 150/20kV;2 - Good;0;-;0;30.42%
34778;OC341208808800000019 - On Load Tap Changer - MR - 195416-01 - RST;TRS-3411-088.088-B0006;="OC341208808800000019";On Load Tap Changer;MR;="195416-01";RST;PLN_OPERASI;-;MS III 300 Y-72,5/B-10192G;-;150 kV;1997;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;96P0048;-;0;-;0;0%
34779;14312508808800000006 - Circuit Breaker - MERLIN GERIN - 3269 - RST;TRS-3411-088.088-B0006;="14312508808800000006";Circuit Breaker;MERLIN GERIN;="3269";RST;PLN_OPERASI;-;DTH7;-;150 kV;1997;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV;Pmt Trafo;4 - Poor;1;Pengujian Tahanan Kontak (62.67, 4 - Poor);1;60.59%
34780;13312508808800000009 - Current Transformer - RS ISOLSEC - 730/3/17 - N;TRS-3411-088.088-B0001;="13312508808800000009";Current Transformer;RS ISOLSEC;="730/3/17";N;PLN_OPERASI;P;TH.72.5-24;-;-;1996;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);TRF#1 150/20kV (INC);2 - Good;0;-;0;8.33%
34781;12312508808800000005 - Potential Transformer - MERLIN GERIN - 6234.12.1089221.T - T;TRS-3411-088.088-B0001;="12312508808800000005";Potential Transformer;MERLIN GERIN;="6234.12.1089221.T";T;PLN_TIDAK_OPERASI;-;RTF 300F;-;-;1990;-;-28;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);-;-;0;-;0;0%
34782;89312508808800000005 - Under / Over Voltage Relay - GEC ALSTHOM - 430635 G - RST;TRS-3411-088.088-B0001;="89312508808800000005";Under / Over Voltage Relay;GEC ALSTHOM;="430635 G";RST;PLN_OPERASI;OVR + UVR;MVTU 11C;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34783;13341208808800000003 - Current Transformer - TRAFINDO - 19T43077 - S;TRS-3411-088.088-B0001;="13341208808800000003";Current Transformer;TRAFINDO;="19T43077";S;PLN_OPERASI;U;CTB-24-2A;-;-;2020;2020;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);TRF 1;2 - Good;0;-;0;8.33%
34784;12341208808800000007 - Potential Transformer - TRAFINDO - 20T07947 - R;TRS-3411-088.088-B0001;="12341208808800000007";Potential Transformer;TRAFINDO;="20T07947";R;PLN_OPERASI;-;VTB-24;-;-;2020;2020;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);-;-;0;-;0;0%
34785;89312508808800000006 - Under / Over Voltage Relay - GEC ALSTHOM - 822887 H - RST;TRS-3411-088.088-B0001;="89312508808800000006";Under / Over Voltage Relay;GEC ALSTHOM;="822887 H";RST;PLN_OPERASI;OVR + UVR;MVTU 12C;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34786;12312508808800000003 - Potential Transformer - MERLIN GERIN - 6234.12.1089221.S - S;TRS-3411-088.088-B0001;="12312508808800000003";Potential Transformer;MERLIN GERIN;="6234.12.1089221.S";S;PLN_TIDAK_OPERASI;-;RTF 300F;-;-;1990;-;-28;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);-;-;0;-;0;0%
34787;54312508808800000001 - Over Current Relay - GEC ALSTHOM - 627435H - RSTN;TRS-3411-088.088-B0001;="54312508808800000001";Over Current Relay;GEC ALSTHOM;="627435H";RSTN;PLN_TIDAK_OPERASI;OCR + GFR;MCGG82;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34788;93312508808800000002 - Universal Relay - AREVA - 31335053 - RSTN;TRS-3411-088.088-B0001;="93312508808800000002";Universal Relay;AREVA;="31335053";RSTN;PLN_OPERASI;-;P122;-;-;2009;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34789;54341108808800000002 - Over Current Relay - SCHNEIDER - 39672029/06/18 - RST;TRS-3411-088.088-B0001;="54341108808800000002";Over Current Relay;SCHNEIDER;="39672029/06/18";RST;PLN_OPERASI;OCR + GFR LV;P123;-;150 kV;2019;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);TRF#1 150/20kV (INC);1 - Very Good;0;-;0;76.67%
34790;12341208808800000008 - Potential Transformer - TRAFINDO - 20T07960 - S;TRS-3411-088.088-B0001;="12341208808800000008";Potential Transformer;TRAFINDO;="20T07960";S;PLN_OPERASI;-;VTB-24;-;-;2020;2020;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);-;-;0;-;0;0%
34791;12341208808800000009 - Potential Transformer - TRAFINDO - 20T07956 - T;TRS-3411-088.088-B0001;="12341208808800000009";Potential Transformer;TRAFINDO;="20T07956";T;PLN_OPERASI;-;VTB-24;-;-;2020;2020;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);-;-;0;-;0;0%
34792;29312508808800000001 - Neutral Grounding Resistance - METAL DEPLOYE S.A - 03 95 02 5050 - N;TRS-3411-088.088-B0001;="29312508808800000001";Neutral Grounding Resistance;METAL DEPLOYE S.A;="03 95 02 5050";N;PLN_OPERASI;-;RU FRAME 1;-;-;1997;2004;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);-;2 - Good;0;-;0;94.17%
34793;CK312508808800000008 - Restricted Earth Fault Relay - GEC ALSTHOM - 627927 H - N;TRS-3411-088.088-B0001;="CK312508808800000008";Restricted Earth Fault Relay;GEC ALSTHOM;="627927 H";N;PLN_OPERASI;REF LV;MCAG 14C;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34794;CN312508808800000007 - Stand By Earth Fault - GEC ALSTHOM - 627897 H - N;TRS-3411-088.088-B0001;="CN312508808800000007";Stand By Earth Fault;GEC ALSTHOM;="627897 H";N;PLN_OPERASI;SBEF;MCGG 22D;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34795;13341208808800000004 - Current Transformer - TRAFINDO - 19T43082 - T;TRS-3411-088.088-B0001;="13341208808800000004";Current Transformer;TRAFINDO;="19T43082";T;PLN_OPERASI;U;CTB-24-2A;-;-;2020;2020;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);TRF 1;2 - Good;0;-;0;8.33%
34796;13312508808800000013 - Current Transformer - TRAFINDO - 20T07941R - R;TRS-3411-088.088-B0001;="13312508808800000013";Current Transformer;TRAFINDO;="20T07941R";R;PLN_OPERASI;U;CTB-24-2A;-;-;2020;2020;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);TRF#1 150/20kV (INC);2 - Good;0;-;0;8.33%
34797;34312508808800000008 - Circuit Breaker - RW ELECTRIC CO - CK-2019179-2-12 - RST;TRS-3411-088.088-B0001;="34312508808800000008";Circuit Breaker;RW ELECTRIC CO;="CK-2019179-2-12";RST;PLN_OPERASI;-;VD4 24;-;-;2020;2020;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);Pmt Incoming Trafo;2 - Good;0;-;0;48.24%
34798;12312508808800000004 - Potential Transformer - MERLIN GERIN - 6234.12.1089221.R - R;TRS-3411-088.088-B0001;="12312508808800000004";Potential Transformer;MERLIN GERIN;="6234.12.1089221.R";R;PLN_TIDAK_OPERASI;-;RTF 300F;-;-;1990;-;-28;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);-;-;0;-;0;0%
34799;DG312508808800000069 - Underground Cable 20kV - KBSH1 - RST;TRS-3411-088.088-B0001;="DG312508808800000069";Underground Cable 20kV;-;="KBSH1";RST;PLN_OPERASI;-;NA2XSY;-;-;2001;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#1 150/20KV (INC);-;-;0;-;0;0%
34800;CN312508808800000067 - Stand By Earth Fault - GEC ALSTHOM - 627899H - N;TRS-3411-088.088-B0011;="CN312508808800000067";Stand By Earth Fault;GEC ALSTHOM;="627899H";N;PLN_OPERASI;SBEF;MCGG 22D;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#2 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34801;89312508808800000068 - Under / Over Voltage Relay - GEC ALSTHOM - 822886 H - RST;TRS-3411-088.088-B0011;="89312508808800000068";Under / Over Voltage Relay;GEC ALSTHOM;="822886 H";RST;PLN_OPERASI;OVR + UVR;MVTU 12C;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#2 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34802;CK312508808800000069 - Restricted Earth Fault Relay - GEC ALSTHOM - 627928 H - N;TRS-3411-088.088-B0011;="CK312508808800000069";Restricted Earth Fault Relay;GEC ALSTHOM;="627928 H";N;PLN_OPERASI;REF LV;MCAG 14C;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#2 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34803;90312508808800000064 - Under Frequency Relay - GEC ALSTHOM - 627492 H - RST;TRS-3411-088.088-B0011;="90312508808800000064";Under Frequency Relay;GEC ALSTHOM;="627492 H";RST;PLN_OPERASI;UFR;MFVU 21D;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#2 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34804;54312508808800000066 - Over Current Relay - GEC ALSTHOM - 627434 H - RSTN;TRS-3411-088.088-B0011;="54312508808800000066";Over Current Relay;GEC ALSTHOM;="627434 H";RSTN;PLN_TIDAK_OPERASI;OCR + GFR;MCGG82;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#2 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34805;89312508808800000063 - Under / Over Voltage Relay - GEC ALSTHOM - 430640 G - RST;TRS-3411-088.088-B0011;="89312508808800000063";Under / Over Voltage Relay;GEC ALSTHOM;="430640 G";RST;PLN_OPERASI;OVR + UVR;MVTU 11C;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#2 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34806;90312508808800000065 - Under Frequency Relay - GEC ALSTHOM - 627491 H - RST;TRS-3411-088.088-B0011;="90312508808800000065";Under Frequency Relay;GEC ALSTHOM;="627491 H";RST;PLN_OPERASI;UFR;MFVU 21D;-;-;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#2 150/20KV (INC);PANEL KUBIKEL;-;0;-;0;0%
34807;15312508808800000003 - Disconnecting Switch - MERLIN GERIN - S 5233 - RST;TRS-3411-088.088-B0008;="15312508808800000003";Disconnecting Switch;MERLIN GERIN;="S 5233";RST;PLN_OPERASI;-;SI TH7;-;150 kV;1996;1999;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#3 150/20KV;BUS A;1 - Very Good;0;-;0;14.29%
34808;57312508808800000060 - Differential Relay - GEC ALSTHOM - 627913 H - T;TRS-3411-088.088-B0008;="57312508808800000060";Differential Relay;GEC ALSTHOM;="627913 H";T;PLN_OPERASI;87T;MBCH 12D;-;150 kV;1997;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#3 150/20KV;PANEL PROTEKSI;1 - Very Good;0;-;0;76.67%
34809;54341108808800000059 - Over Current Relay - GE - 36173603/09/22 - RST;TRS-3411-088.088-B0008;="54341108808800000059";Over Current Relay;GE;="36173603/09/22";RST;PLN_OPERASI;OCR + GFR HV;P14D;-;150 kV;2023;-;-;UITJBB;UPT CAWANG;ULTG KARET;GIS 150KV KEBON SIRIH;TRF#3 150/20KV;TRF#3 150/22kV;1 - Very Good;0;-;0;76.67%
